customer_id,last_order_date,order_count,lifetime_value,days_since_last_order,is_churned
15520,2013-08-26,2,30.0,4310.0,1
10719,2013-08-26,3,23.0,4310.0,1
4875,2013-11-03,6,226.0,4241.0,1
10579,2013-08-26,3,17.0,4310.0,1
8807,2013-08-26,2,120.0,4310.0,1
11883,2013-08-26,4,101.0,4310.0,1
4416,2013-08-26,3,90.0,4310.0,1
12554,2013-08-26,1,5.0,4310.0,1
6659,2013-08-26,2,7.0,4310.0,1
11142,2013-08-26,3,166.0,4310.0,1
3477,2013-08-26,2,7.0,4310.0,1
3005,2013-08-26,2,57.0,4310.0,1
5358,2013-08-26,1,5.0,4310.0,1
3818,2013-08-26,3,64.0,4310.0,1
6884,2013-08-26,4,79.0,4310.0,1
12986,2013-08-26,2,40.0,4310.0,1
7030,2013-08-26,3,83.0,4310.0,1
16936,2013-08-26,4,114.0,4310.0,1
8484,2013-08-26,2,34.0,4310.0,1
17739,2013-08-26,3,60.0,4310.0,1
171,2013-12-29,7,157.0,4185.0,1
5244,2013-08-26,2,92.0,4310.0,1
3766,2014-01-09,6,120.0,4174.0,1
1795,2013-08-26,1,22.0,4310.0,1
4518,2013-08-26,3,3113.0,4310.0,1
4485,2013-08-26,4,3180.0,4310.0,1
5679,2013-08-26,6,3162.0,4310.0,1
1775,2013-08-26,5,5943.0,4310.0,1
4397,2013-08-26,5,3148.0,4310.0,1
4400,2013-08-26,5,3148.0,4310.0,1
4063,2013-12-20,5,6684.0,4194.0,1
4039,2013-08-26,2,3750.0,4310.0,1
12650,2013-08-26,4,3946.0,4310.0,1
14295,2013-08-26,4,1882.0,4310.0,1
6737,2013-08-26,4,4742.0,4310.0,1
9625,2013-08-26,2,6021.0,4310.0,1
3034,2013-12-15,5,6809.0,4199.0,1
18237,2013-08-26,3,4329.0,4310.0,1
15117,2013-08-26,3,5794.0,4310.0,1
15294,2013-08-26,5,4455.0,4310.0,1
12329,2013-08-26,4,2442.0,4310.0,1
11269,2013-08-26,5,6031.0,4310.0,1
11995,2013-08-26,1,540.0,4310.0,1
6149,2013-08-26,3,1775.0,4310.0,1
15930,2013-08-26,4,589.0,4310.0,1
11594,2013-08-26,3,554.0,4310.0,1
1500,2013-08-27,3,4379.0,4309.0,1
6297,2014-01-04,4,114.0,4179.0,1
8104,2013-08-27,4,64.0,4309.0,1
10185,2013-08-27,3,75.0,4309.0,1
14810,2013-08-27,1,21.0,4309.0,1
3070,2013-12-24,6,174.0,4190.0,1
4065,2013-08-27,3,2992.0,4309.0,1
628,2013-11-09,4,50.0,4235.0,1
17228,2013-08-27,3,60.0,4309.0,1
14915,2013-08-27,3,38.0,4309.0,1
14842,2013-08-27,3,65.0,4309.0,1
11084,2013-08-27,3,155.0,4309.0,1
17342,2013-08-27,3,129.0,4309.0,1
4387,2013-08-27,1,5.0,4309.0,1
2882,2013-08-27,2,72.0,4309.0,1
6220,2013-08-27,1,35.0,4309.0,1
9810,2013-08-27,2,32.0,4309.0,1
8901,2013-08-27,2,27.0,4309.0,1
6932,2013-08-27,1,30.0,4309.0,1
11590,2013-08-27,1,5.0,4309.0,1
11623,2013-08-27,2,59.0,4309.0,1
10840,2013-08-27,3,93.0,4309.0,1
9586,2013-08-27,3,32.0,4309.0,1
3863,2013-08-27,2,32.0,4309.0,1
11500,2013-08-27,2,23.0,4309.0,1
14519,2013-08-27,2,40.0,4309.0,1
374,2013-08-27,3,38.0,4309.0,1
3653,2013-08-27,4,1527.0,4309.0,1
7944,2013-08-27,3,903.0,4309.0,1
8813,2013-08-27,4,590.0,4309.0,1
4500,2013-08-27,3,3223.0,4309.0,1
4194,2013-08-27,7,3210.0,4309.0,1
4395,2013-08-27,4,3135.0,4309.0,1
10203,2013-08-27,3,4633.0,4309.0,1
10204,2013-08-27,3,4634.0,4309.0,1
7269,2013-08-27,6,6102.0,4309.0,1
2965,2013-12-17,5,6806.0,4197.0,1
15084,2013-08-27,3,5794.0,4309.0,1
13689,2013-08-27,2,2393.0,4309.0,1
13762,2013-08-27,2,2419.0,4309.0,1
15321,2013-08-27,3,4464.0,4309.0,1
12136,2013-08-27,3,554.0,4309.0,1
9686,2013-08-27,2,1155.0,4309.0,1
9694,2013-08-27,2,1155.0,4309.0,1
9702,2013-08-27,2,1155.0,4309.0,1
6667,2013-08-27,2,1736.0,4309.0,1
9847,2013-08-27,2,1174.0,4309.0,1
16929,2013-08-27,1,1120.0,4309.0,1
13105,2013-08-27,2,1155.0,4309.0,1
12962,2013-08-27,4,685.0,4309.0,1
11604,2013-08-27,2,561.0,4309.0,1
16782,2013-08-27,2,575.0,4309.0,1
18091,2013-08-27,4,778.0,4309.0,1
3222,2013-08-28,4,82.0,4308.0,1
15035,2013-08-28,1,21.0,4308.0,1
12088,2013-08-28,2,40.0,4308.0,1
13209,2013-08-28,2,1710.0,4308.0,1
2552,2013-10-31,5,5623.0,4244.0,1
2692,2013-08-28,5,5977.0,4308.0,1
2688,2013-08-28,2,5873.0,4308.0,1
649,2013-09-02,2,89.0,4303.0,1
191,2014-01-16,4,46.0,4167.0,1
16506,2013-08-28,2,25.0,4308.0,1
15472,2013-08-28,1,25.0,4308.0,1
14934,2013-08-28,2,49.0,4308.0,1
13512,2013-08-28,2,37.0,4308.0,1
12026,2013-08-28,1,30.0,4308.0,1
9644,2013-08-28,2,15.0,4308.0,1
8021,2013-08-28,2,124.0,4308.0,1
5857,2013-08-28,2,14.0,4308.0,1
5065,2013-08-28,2,7.0,4308.0,1
2836,2013-08-28,3,37.0,4308.0,1
4609,2013-08-28,2,40.0,4308.0,1
9594,2013-08-28,3,31.0,4308.0,1
7637,2013-08-28,2,59.0,4308.0,1
16338,2013-08-28,2,12.0,4308.0,1
15409,2013-08-28,2,39.0,4308.0,1
11816,2013-08-28,2,13.0,4308.0,1
15872,2013-08-28,3,89.0,4308.0,1
12237,2013-08-28,2,7.0,4308.0,1
183,2014-01-05,5,81.0,4178.0,1
525,2013-10-17,3,42.0,4258.0,1
1529,2013-08-28,2,72.0,4308.0,1
1139,2013-08-31,5,120.0,4305.0,1
2583,2013-08-28,4,78.0,4308.0,1
545,2013-08-28,2,89.0,4308.0,1
8781,2013-08-28,4,615.0,4308.0,1
4304,2013-08-28,2,3078.0,4308.0,1
5012,2013-10-15,6,3657.0,4260.0,1
17514,2013-08-28,4,811.0,4308.0,1
352,2013-08-28,5,8068.0,4308.0,1
17698,2013-08-28,4,2452.0,4308.0,1
14601,2013-08-28,2,1269.0,4308.0,1
9430,2013-08-28,4,5378.0,4308.0,1
9285,2013-08-28,5,5328.0,4308.0,1
14251,2013-08-28,5,1883.0,4308.0,1
14272,2013-08-28,3,1854.0,4308.0,1
10168,2013-08-28,3,4658.0,4308.0,1
999,2013-08-28,7,6962.0,4308.0,1
15512,2013-08-28,3,4464.0,4308.0,1
15339,2013-08-28,3,4468.0,4308.0,1
15327,2013-08-28,3,4442.0,4308.0,1
9707,2013-08-28,3,1760.0,4308.0,1
7135,2013-09-14,6,5732.0,4291.0,1
361,2013-12-22,6,5025.0,4192.0,1
14659,2013-08-29,2,1736.0,4307.0,1
13710,2013-08-29,2,1736.0,4307.0,1
11453,2013-08-29,2,1736.0,4307.0,1
11428,2013-08-29,1,1701.0,4307.0,1
11503,2013-08-29,2,1736.0,4307.0,1
6226,2013-10-31,8,6987.0,4244.0,1
1549,2013-08-29,5,4368.0,4307.0,1
12564,2013-08-29,2,57.0,4307.0,1
13474,2013-08-29,2,14.0,4307.0,1
11003,2013-08-29,2,79.0,4307.0,1
18321,2013-08-29,3,24.0,4307.0,1
7161,2013-12-13,6,6915.0,4201.0,1
11648,2013-08-29,2,2563.0,4307.0,1
11505,2013-08-29,2,1736.0,4307.0,1
16040,,1,5.0,,0
2708,2014-01-23,9,190.0,4160.0,1
16458,2013-08-29,3,58.0,4307.0,1
15245,2013-08-29,2,49.0,4307.0,1
13417,2013-08-29,4,96.0,4307.0,1
13643,2013-08-29,3,39.0,4307.0,1
10787,2013-08-29,4,120.0,4307.0,1
7403,2013-08-29,1,5.0,4307.0,1
2492,2014-01-13,9,176.0,4170.0,1
7088,2013-08-29,2,14.0,4307.0,1
8657,2013-08-29,2,14.0,4307.0,1
5218,2013-08-29,2,125.0,4307.0,1
11027,2013-08-29,2,40.0,4307.0,1
2741,2013-08-29,2,57.0,4307.0,1
1745,2013-08-29,2,72.0,4307.0,1
8250,2013-08-29,3,64.0,4307.0,1
5440,2013-08-29,1,25.0,4307.0,1
14756,2013-08-29,2,6.0,4307.0,1
1602,2014-01-14,6,65.0,4169.0,1
1594,2013-08-29,3,43.0,4307.0,1
8490,2013-08-29,2,39.0,4307.0,1
17888,2013-08-29,2,40.0,4307.0,1
14689,2013-08-29,3,69.0,4307.0,1
4879,2013-11-16,7,226.0,4228.0,1
4900,2013-08-29,4,3134.0,4307.0,1
6404,2013-08-29,2,2322.0,4307.0,1
4738,2013-08-29,6,3117.0,4307.0,1
5008,2013-08-29,2,2330.0,4307.0,1
4950,2013-08-29,3,3158.0,4307.0,1
4045,2013-08-29,5,3803.0,4307.0,1
10196,2013-08-29,2,4144.0,4307.0,1
10229,2013-08-29,3,3937.0,4307.0,1
15163,2013-08-29,2,1903.0,4307.0,1
15168,2013-08-29,2,1903.0,4307.0,1
10562,2013-08-29,5,4947.0,4307.0,1
3263,2013-12-07,6,5652.0,4207.0,1
15611,2013-08-29,3,4509.0,4307.0,1
15643,2013-08-29,3,4490.0,4307.0,1
12383,2013-08-29,4,600.0,4307.0,1
12400,2013-08-29,2,561.0,4307.0,1
12393,2013-08-29,3,554.0,4307.0,1
13190,2013-08-29,2,1174.0,4307.0,1
13203,2013-08-29,1,1120.0,4307.0,1
13026,2013-08-29,4,578.0,4307.0,1
15039,2013-08-29,5,2503.0,4307.0,1
17705,2013-08-29,2,2419.0,4307.0,1
364,2013-12-18,5,5035.0,4196.0,1
15399,2013-08-30,5,1759.0,4306.0,1
2158,2014-01-06,2,60.0,4177.0,1
4154,2013-08-30,3,114.0,4306.0,1
7262,2013-09-02,3,86.0,4303.0,1
15426,2013-08-30,1,70.0,4306.0,1
3675,2013-11-17,4,143.0,4227.0,1
7148,2013-12-19,6,6931.0,4195.0,1
11434,2013-08-30,4,1765.0,4306.0,1
1983,2013-10-03,4,58.0,4272.0,1
18219,2013-08-30,3,38.0,4306.0,1
2319,2013-10-03,12,214.0,4272.0,1
12031,2013-08-30,1,30.0,4306.0,1
12150,2013-08-30,2,32.0,4306.0,1
8701,2013-08-30,2,120.0,4306.0,1
9755,2013-08-30,2,79.0,4306.0,1
7990,2013-08-30,2,134.0,4306.0,1
6608,2013-08-30,2,55.0,4306.0,1
4948,2013-08-30,2,7.0,4306.0,1
3908,2013-08-30,3,127.0,4306.0,1
4746,2013-08-30,3,90.0,4306.0,1
4967,2013-08-30,1,5.0,4306.0,1
3251,2013-08-30,2,31.0,4306.0,1
10548,2013-08-30,4,73.0,4306.0,1
2301,2013-08-30,4,46.0,4306.0,1
12917,2013-08-30,1,4.0,4306.0,1
10044,2013-08-30,2,40.0,4306.0,1
9811,2013-08-30,2,6.0,4306.0,1
13152,2013-08-30,2,59.0,4306.0,1
9965,2013-08-30,2,39.0,4306.0,1
2192,2013-08-30,2,46.0,4306.0,1
4740,2013-08-30,4,3140.0,4306.0,1
4984,2013-08-30,4,3135.0,4306.0,1
4945,2013-08-30,6,3235.0,4306.0,1
16160,2013-08-30,4,791.0,4306.0,1
14620,2013-08-30,3,1274.0,4306.0,1
14830,2013-08-30,4,1893.0,4306.0,1
6912,2013-08-30,2,4698.0,4306.0,1
18183,2013-08-30,1,540.0,4306.0,1
13242,2013-08-30,4,2997.0,4306.0,1
13170,2013-08-30,4,2736.0,4306.0,1
13178,2013-08-30,2,2722.0,4306.0,1
3323,2013-09-09,3,5111.0,4296.0,1
7277,2013-08-30,4,6106.0,4306.0,1
3262,2013-11-16,5,5654.0,4228.0,1
15535,2013-08-30,3,4490.0,4306.0,1
15728,2013-08-30,5,4482.0,4306.0,1
10344,2013-08-30,2,1170.0,4306.0,1
9008,2013-08-30,2,4495.0,4306.0,1
9859,2013-08-30,2,1155.0,4306.0,1
16790,2013-08-30,3,554.0,4306.0,1
489,2013-08-30,5,8090.0,4306.0,1
11430,2013-08-31,5,1778.0,4305.0,1
14636,2013-08-31,2,1755.0,4305.0,1
6946,2013-08-31,4,3961.0,4305.0,1
7172,2013-08-31,5,3319.0,4305.0,1
9605,2013-08-31,2,94.0,4305.0,1
10881,2013-08-31,2,40.0,4305.0,1
16709,2013-08-31,3,64.0,4305.0,1
80,2014-01-01,5,58.0,4182.0,1
5622,2013-09-12,5,74.0,4293.0,1
6973,2013-08-31,4,2792.0,4305.0,1
11680,2013-08-31,3,612.0,4305.0,1
14261,2013-08-31,2,35.0,4305.0,1
13768,2013-08-31,3,87.0,4305.0,1
13440,2013-08-31,3,72.0,4305.0,1
12134,2013-08-31,3,70.0,4305.0,1
7236,2013-08-31,2,40.0,4305.0,1
7998,2013-08-31,1,70.0,4305.0,1
5995,2013-08-31,2,40.0,4305.0,1
4409,2013-08-31,2,40.0,4305.0,1
6224,2013-08-31,1,22.0,4305.0,1
8282,2013-08-31,3,68.0,4305.0,1
12953,2013-08-31,2,39.0,4305.0,1
10854,2013-08-31,3,90.0,4305.0,1
14807,2013-08-31,2,23.0,4305.0,1
2241,2013-08-31,1,22.0,4305.0,1
3739,2013-08-31,3,1503.0,4305.0,1
1902,2013-08-31,4,5917.0,4305.0,1
2210,2013-08-31,1,2320.0,4305.0,1
4993,2013-08-31,6,3195.0,4305.0,1
16135,2013-08-31,2,777.0,4305.0,1
10207,2013-08-31,2,3883.0,4305.0,1
6918,2013-08-31,3,4733.0,4305.0,1
3324,2013-09-24,7,5221.0,4281.0,1
1574,2013-08-31,3,2668.0,4305.0,1
15603,2013-08-31,3,4468.0,4305.0,1
11374,2013-08-31,4,5976.0,4305.0,1
15729,2013-08-31,5,4455.0,4305.0,1
12373,2013-08-31,3,554.0,4305.0,1
12162,2013-08-31,2,575.0,4305.0,1
6249,2013-09-01,3,4382.0,4304.0,1
9253,2013-09-01,3,70.0,4304.0,1
7898,2013-09-01,2,37.0,4304.0,1
17140,2013-09-01,3,127.0,4304.0,1
14815,2013-09-01,3,62.0,4304.0,1
6094,2013-11-28,5,6918.0,4216.0,1
6850,2013-09-01,4,3025.0,4304.0,1
4068,2013-09-01,4,2804.0,4304.0,1
16684,2013-09-01,2,39.0,4304.0,1
18354,2013-09-01,3,63.0,4304.0,1
12294,2013-09-01,3,152.0,4304.0,1
10937,2013-09-01,4,100.0,4304.0,1
9656,2013-09-01,4,47.0,4304.0,1
9409,2013-09-01,3,70.0,4304.0,1
9100,2013-09-01,1,5.0,4304.0,1
6864,2013-09-01,3,68.0,4304.0,1
10704,2014-01-04,4,44.0,4179.0,1
7157,2013-12-25,5,82.0,4189.0,1
4659,2013-09-01,3,65.0,4304.0,1
8331,2013-09-01,3,31.0,4304.0,1
13697,2013-09-01,2,23.0,4304.0,1
8471,2013-09-01,2,75.0,4304.0,1
7034,2013-09-01,1,25.0,4304.0,1
10126,2013-09-01,3,27.0,4304.0,1
1653,2013-11-23,6,183.0,4221.0,1
18473,2013-09-01,3,89.0,4304.0,1
12597,2013-09-01,2,39.0,4304.0,1
18384,2013-09-01,2,23.0,4304.0,1
16335,2013-09-01,1,5.0,4304.0,1
681,2014-01-19,3,94.0,4164.0,1
1159,2013-12-12,11,202.0,4202.0,1
5068,2013-09-01,6,665.0,4304.0,1
1905,2013-09-01,5,5915.0,4304.0,1
17549,2013-09-01,2,751.0,4304.0,1
10194,2013-09-01,5,3906.0,4304.0,1
15154,2013-09-01,3,1957.0,4304.0,1
14959,2013-09-01,2,1903.0,4304.0,1
13248,2013-09-01,2,2722.0,4304.0,1
16599,2013-09-01,4,556.0,4304.0,1
16693,2013-09-01,2,604.0,4304.0,1
39,2013-11-12,3,6437.0,4232.0,1
15695,2013-09-01,5,4456.0,4304.0,1
12511,2013-09-01,3,554.0,4304.0,1
12190,2013-09-01,4,600.0,4304.0,1
10153,2013-09-01,3,1134.0,4304.0,1
6679,2013-09-01,2,1736.0,4304.0,1
7109,2013-09-01,2,1736.0,4304.0,1
7061,2013-09-01,1,1701.0,4304.0,1
238,2013-11-25,6,10566.0,4219.0,1
3261,2013-09-01,6,3715.0,4304.0,1
7141,2013-09-15,8,5741.0,4290.0,1
5299,2013-10-01,9,7001.0,4274.0,1
5635,2013-10-22,5,107.0,4253.0,1
15770,2013-09-02,2,37.0,4303.0,1
6282,2013-10-05,3,84.0,4270.0,1
5319,2013-09-02,5,3021.0,4303.0,1
2848,2013-09-02,4,5888.0,4303.0,1
16623,2013-09-02,1,29.0,4303.0,1
13727,2013-09-02,3,72.0,4303.0,1
15199,2013-09-02,2,27.0,4303.0,1
10293,2013-09-02,2,15.0,4303.0,1
11341,2013-09-02,2,15.0,4303.0,1
8637,2013-09-02,2,134.0,4303.0,1
6266,2013-09-02,1,5.0,4303.0,1
13323,2013-09-02,2,69.0,4303.0,1
5370,2013-09-02,2,27.0,4303.0,1
5502,2013-09-02,1,5.0,4303.0,1
11731,2013-09-02,1,5.0,4303.0,1
3842,2013-09-02,2,86.0,4303.0,1
3692,2013-09-02,3,90.0,4303.0,1
3183,2013-09-02,1,33.0,4303.0,1
6823,2013-09-02,1,30.0,4303.0,1
1305,2013-12-28,5,123.0,4186.0,1
14653,2013-09-02,2,40.0,4303.0,1
14536,2013-09-02,2,40.0,4303.0,1
1092,2013-09-02,4,84.0,4303.0,1
1559,2013-09-02,2,15.0,4303.0,1
1977,2013-09-02,1,22.0,4303.0,1
4842,2013-09-02,3,3105.0,4303.0,1
4898,2013-09-02,5,3115.0,4303.0,1
4536,2013-09-02,3,3100.0,4303.0,1
4986,2013-09-02,4,3180.0,4303.0,1
17532,2013-09-02,2,751.0,4303.0,1
17685,2013-09-02,2,777.0,4303.0,1
16121,2013-09-02,2,1265.0,4303.0,1
4123,2013-12-14,6,5193.0,4200.0,1
6914,2013-09-02,3,4733.0,4303.0,1
16710,2013-09-02,3,629.0,4303.0,1
3668,2013-10-19,7,5295.0,4256.0,1
10409,2013-09-02,2,4625.0,4303.0,1
3239,2013-10-20,7,5643.0,4255.0,1
16098,2013-09-02,3,4464.0,4303.0,1
15639,2013-09-02,4,4518.0,4303.0,1
12169,2013-09-02,1,540.0,4303.0,1
6691,2013-09-02,1,1701.0,4303.0,1
6346,2013-09-02,4,1765.0,4303.0,1
6871,2013-09-02,1,1701.0,4303.0,1
7058,2013-09-02,1,1701.0,4303.0,1
5205,2013-11-03,5,7162.0,4241.0,1
864,2013-09-04,3,48.0,4301.0,1
17604,2013-09-03,1,8.0,4302.0,1
2635,2013-12-24,7,235.0,4190.0,1
5696,2013-10-30,6,76.0,4245.0,1
11926,2013-09-03,6,135.0,4302.0,1
7167,2013-12-11,7,7200.0,4203.0,1
6829,2013-09-03,3,3262.0,4302.0,1
10103,2013-09-03,4,793.0,4302.0,1
6970,2013-09-03,4,3040.0,4302.0,1
18052,2013-09-03,1,4.0,4302.0,1
16685,2013-09-03,3,60.0,4302.0,1
14353,2013-09-03,2,30.0,4302.0,1
9757,2013-11-23,4,34.0,4221.0,1
16409,2013-09-03,4,78.0,4302.0,1
15258,2013-09-03,5,83.0,4302.0,1
13651,2013-09-03,2,37.0,4302.0,1
11765,2013-09-03,1,30.0,4302.0,1
12298,2013-09-03,3,37.0,4302.0,1
8878,2013-09-03,1,70.0,4302.0,1
6455,2013-09-03,1,5.0,4302.0,1
7059,2013-09-03,2,40.0,4302.0,1
4272,2013-09-03,2,40.0,4302.0,1
3541,2013-09-03,5,156.0,4302.0,1
7876,2013-09-12,4,115.0,4293.0,1
1607,2014-01-25,11,333.0,4158.0,1
6996,2013-09-03,2,27.0,4302.0,1
16004,2013-09-03,1,21.0,4302.0,1
13083,2013-09-03,2,40.0,4302.0,1
1556,2013-09-03,3,69.0,4302.0,1
8839,2013-09-03,4,605.0,4302.0,1
3757,2013-09-03,4,1588.0,4302.0,1
4044,2013-09-03,4,3846.0,4302.0,1
13243,2013-09-03,3,2757.0,4302.0,1
10405,2013-09-03,4,4684.0,4302.0,1
10217,2013-09-03,5,4935.0,4302.0,1
3265,2013-09-03,7,5217.0,4302.0,1
12171,2013-09-03,2,575.0,4302.0,1
12175,2013-09-03,3,554.0,4302.0,1
6389,2013-09-03,3,1764.0,4302.0,1
13050,2013-09-03,2,575.0,4302.0,1
15980,2013-09-03,4,589.0,4302.0,1
13060,2013-09-03,3,584.0,4302.0,1
18454,2013-09-03,1,742.0,4302.0,1
2694,2013-12-05,6,7171.0,4209.0,1
1501,2013-09-04,6,4475.0,4301.0,1
3058,2014-01-20,4,115.0,4163.0,1
2778,2013-12-27,7,7147.0,4187.0,1
14775,2013-09-04,4,2537.0,4301.0,1
17229,2013-09-04,1,21.0,4301.0,1
16395,2013-09-04,2,30.0,4301.0,1
15503,2013-09-04,2,27.0,4301.0,1
12686,2013-09-04,1,30.0,4301.0,1
14159,2013-09-04,3,72.0,4301.0,1
10801,2013-09-04,3,65.0,4301.0,1
3612,2013-10-13,8,305.0,4262.0,1
9389,2013-09-04,1,10.0,4301.0,1
8008,2013-09-04,1,70.0,4301.0,1
9020,2013-09-04,3,129.0,4301.0,1
6693,2013-09-04,2,14.0,4301.0,1
6342,2013-09-04,3,36.0,4301.0,1
4897,2013-09-04,2,7.0,4301.0,1
4250,2013-09-04,2,46.0,4301.0,1
9548,2013-09-04,2,57.0,4301.0,1
2944,2013-09-04,3,37.0,4301.0,1
3993,2014-01-05,5,106.0,4178.0,1
6109,2013-09-04,1,25.0,4301.0,1
8280,2013-09-04,3,64.0,4301.0,1
14785,2013-09-04,1,5.0,4301.0,1
9938,2013-09-04,4,120.0,4301.0,1
3534,2013-12-30,6,161.0,4184.0,1
8482,2013-09-04,1,4.0,4301.0,1
8488,2013-09-04,2,6.0,4301.0,1
2200,2013-10-07,8,105.0,4268.0,1
1626,2013-09-04,4,100.0,4301.0,1
7066,2013-10-11,3,156.0,4264.0,1
1459,2013-09-04,1,50.0,4301.0,1
3741,2013-09-04,5,1533.0,4301.0,1
2242,2013-09-04,3,2326.0,4301.0,1
6038,2013-09-04,3,2335.0,4301.0,1
4992,2013-09-04,4,3127.0,4301.0,1
10223,2013-09-04,3,3937.0,4301.0,1
15162,2013-09-04,2,1903.0,4301.0,1
13168,2013-09-04,2,2983.0,4301.0,1
13173,2013-09-04,4,2736.0,4301.0,1
13179,2013-09-04,4,2811.0,4301.0,1
10219,2013-09-04,4,4662.0,4301.0,1
10215,2013-09-04,3,4660.0,4301.0,1
5164,2013-09-04,4,2641.0,4301.0,1
16094,2013-09-04,3,4509.0,4301.0,1
7657,2013-09-04,2,564.0,4301.0,1
7917,2013-09-04,5,659.0,4301.0,1
7081,2013-09-04,4,1738.0,4301.0,1
10266,2013-09-04,3,1730.0,4301.0,1
17522,2013-09-04,3,1164.0,4301.0,1
14763,2013-09-04,6,2517.0,4301.0,1
3235,2013-09-22,6,5687.0,4283.0,1
6256,2013-09-05,4,4441.0,4300.0,1
7168,2013-09-05,4,3405.0,4300.0,1
1547,2013-09-05,5,4416.0,4300.0,1
14217,2013-09-05,3,79.0,4300.0,1
13608,2013-09-05,1,5.0,4300.0,1
2953,2013-10-01,4,82.0,4274.0,1
5287,2013-12-02,4,6921.0,4212.0,1
7136,2013-11-17,6,6922.0,4227.0,1
4455,2013-09-05,2,2747.0,4300.0,1
16035,2013-09-05,1,5.0,4300.0,1
12193,2013-09-05,2,32.0,4300.0,1
10629,2013-09-05,4,78.0,4300.0,1
9505,2013-09-05,4,120.0,4300.0,1
5781,2013-09-05,2,55.0,4300.0,1
4391,2013-09-05,2,40.0,4300.0,1
4748,2013-09-05,2,40.0,4300.0,1
2532,2013-09-05,1,70.0,4300.0,1
12915,2013-09-05,2,6.0,4300.0,1
14299,2013-09-05,1,5.0,4300.0,1
14699,2013-09-05,3,69.0,4300.0,1
1898,2013-09-05,3,107.0,4300.0,1
683,2013-12-09,4,253.0,4205.0,1
4852,2013-09-05,5,3199.0,4300.0,1
4535,2013-09-05,5,3199.0,4300.0,1
16120,2013-09-05,3,1229.0,4300.0,1
8365,2013-12-01,6,4313.0,4213.0,1
4134,2013-12-25,7,5237.0,4189.0,1
13252,2013-09-05,2,2983.0,4300.0,1
13167,2013-09-05,5,2790.0,4300.0,1
16692,2013-09-05,2,604.0,4300.0,1
13180,2013-09-05,5,3052.0,4300.0,1
10554,2013-09-05,4,4667.0,4300.0,1
15541,2013-09-05,3,4468.0,4300.0,1
14906,2013-09-05,3,4599.0,4300.0,1
16075,2013-09-05,2,4433.0,4300.0,1
12372,2013-09-05,2,564.0,4300.0,1
7654,2013-09-05,3,554.0,4300.0,1
12384,2013-09-05,4,600.0,4300.0,1
12391,2013-09-05,1,540.0,4300.0,1
12451,2013-09-05,4,578.0,4300.0,1
12176,2013-09-05,3,570.0,4300.0,1
12394,2013-09-05,3,615.0,4300.0,1
9786,2013-09-05,2,1145.0,4300.0,1
10147,2013-09-05,2,1155.0,4300.0,1
16791,2013-09-05,4,563.0,4300.0,1
16787,2013-09-05,2,575.0,4300.0,1
4023,2013-09-06,3,2999.0,4299.0,1
6957,2013-09-06,5,2431.0,4299.0,1
6215,2013-10-31,5,7211.0,4244.0,1
4465,2013-12-14,3,37.0,4200.0,1
12348,2013-09-06,1,5.0,4299.0,1
12313,2013-09-06,2,14.0,4299.0,1
15138,2013-09-06,1,70.0,4299.0,1
949,2013-10-06,4,82.0,4269.0,1
3670,2013-11-30,5,90.0,4214.0,1
11649,2013-09-06,2,2476.0,4299.0,1
10088,2013-09-06,2,819.0,4299.0,1
18200,2013-09-06,2,39.0,4299.0,1
17085,2013-09-06,3,60.0,4299.0,1
14354,2013-09-06,2,27.0,4299.0,1
14370,2013-09-06,3,157.0,4299.0,1
13986,2013-09-06,4,96.0,4299.0,1
13936,2013-09-06,3,39.0,4299.0,1
14872,2013-09-06,3,65.0,4299.0,1
9096,2013-09-06,2,60.0,4299.0,1
5976,2013-09-06,3,68.0,4299.0,1
10905,2013-09-06,2,76.0,4299.0,1
3274,2013-09-06,2,72.0,4299.0,1
4931,2013-09-06,4,84.0,4299.0,1
5457,2013-09-06,3,65.0,4299.0,1
10542,2013-09-06,3,150.0,4299.0,1
9974,2013-09-06,3,194.0,4299.0,1
3707,2013-09-06,1,25.0,4299.0,1
11835,2013-09-06,2,13.0,4299.0,1
11826,2013-09-06,4,79.0,4299.0,1
14488,2013-09-06,3,31.0,4299.0,1
15404,2013-09-06,3,42.0,4299.0,1
9926,2013-09-06,2,68.0,4299.0,1
14680,2013-09-06,2,40.0,4299.0,1
2062,2013-09-06,2,46.0,4299.0,1
2056,2013-09-06,5,3084.0,4299.0,1
4770,2013-09-06,4,3160.0,4299.0,1
1785,2013-09-06,5,5985.0,4299.0,1
5000,2013-09-06,2,2355.0,4299.0,1
6780,2013-12-19,10,4249.0,4195.0,1
4122,2013-12-13,6,5202.0,4201.0,1
10201,2013-09-06,3,3933.0,4299.0,1
10559,2013-09-06,3,4919.0,4299.0,1
15685,2013-09-06,3,4468.0,4299.0,1
14956,2013-09-06,3,4644.0,4299.0,1
12137,2013-09-06,2,575.0,4299.0,1
12366,2013-09-06,1,540.0,4299.0,1
10151,2013-09-06,2,1170.0,4299.0,1
9024,2013-09-06,3,4530.0,4299.0,1
6861,2013-09-06,5,1778.0,4299.0,1
7097,2013-09-06,2,1736.0,4299.0,1
7099,2013-09-06,2,1755.0,4299.0,1
7121,2013-09-06,2,1726.0,4299.0,1
6870,2013-09-06,3,1760.0,4299.0,1
7057,2013-09-06,2,1726.0,4299.0,1
9843,2013-09-06,5,1952.0,4299.0,1
